,0,0,5,10,15,20,25,30,35,40,45,50,55,60,70,80,90,100,110,120,130,140,150
YBR010W,0.0,0.17869108733576686,0.22793349127119708,1.1586459156595934,2.9778623163092326,3.7315368943212093,3.14849765394669,2.1352389054125207,1.3544729270884897,0.3508210392767816,-0.12377501662031558,0.056709674510006386,-0.4441361308893586,-0.4748788801241363,2.1292046702605134,3.131010564431578,2.2479212465385565,1.3509127896126583,0.7588285026892461,0.2402690511889431,1.2997655653040934,2.734463398294715,3.040053494012146
YNL030W,0.0,0.18144297645396518,0.36480034634469033,1.6136930565329193,2.2397067400485398,2.71192148349132,2.43040491012279,1.521855738466389,0.7055934113393358,0.4535603371457114,-0.2705061315895912,-0.12126980826270198,-0.6136876627129866,0.17817089599517766,1.9564848027296753,2.7373977765080313,2.3359803294346273,1.0191140417554523,0.1562512574583732,0.13571870031833594,1.5795125832890717,2.4023829586655823,2.690431730513133
YBL002W,0.0,-0.13015635492518215,0.6888696735408248,1.8796235511313517,2.9962399545718768,3.394793798245999,3.1628634246698044,2.5682816893254956,1.8145582889281597,1.3866559670880947,0.5845082419767846,0.4287744369604381,-0.002449895455988726,0.1439497713784374,2.1580919936732714,3.183822661001173,2.9450636608424876,1.8329186596435507,1.0626922051471015,0.6182455709099935,1.5392979893647645,2.754082141765356,3.025120112645225
YBR009C,0.0,0.2220687170665499,-0.7020038204682357,0.9278191447542841,3.364737923393923,4.300595563913643,4.028222460482748,3.2858424959401695,2.3419151443559754,1.2019639057367135,0.8008506846435577,0.10052859576347518,0.5145713788497261,0.2340894276457955,2.5407011050961428,3.800183818888262,3.309567703562894,1.990842115729364,1.3514240840058513,0.5793910637922639,1.7585145090269139,3.4609301281721656,3.587385657428074
YDR225W,0.0,0.04224793057958929,0.5271791370955748,1.4775996665233635,2.7766964771083043,3.2324974678603833,2.798615208477252,1.884213121070778,0.8895323428931239,0.48091618300945144,-0.35950400773254876,-0.7131361883122775,-0.6956337975942817,-0.37630473417918703,1.8826962018298572,2.8193326686013744,2.0052990860821467,0.7682860959862343,0.04029857896174319,-0.4051736603170988,0.7883606192147458,2.3528065130459073,2.272012036718124
YBL003C,0.0,0.4963852495473735,0.5745677099792124,2.064339223615132,2.8977973178234633,3.790206786337484,3.7126947250531637,3.313600921886086,2.6974478672039304,2.2392937527619754,1.0788659953769186,0.7134152989836067,0.3421982759314573,0.20819176754966492,2.722928315470435,3.9111201585335693,4.007725823476687,2.9395762104916328,1.3729384500749122,0.9864352912261469,2.21465039312381,3.658286127409597,3.8996891675024528
YNL031C,0.0,-0.30715061600343296,0.359978799402099,0.9955094078090388,1.8222392419761149,2.1090201946448333,2.2816332431931627,1.5643338045832946,0.7567533087217763,0.16003752164637094,-0.6780200623834444,-0.338581180646939,-0.41424836697244766,-0.12528644163637795,1.4320049346784747,2.178679130507401,1.9404476498948777,0.9354756405010589,0.0025910046795600493,-0.10595175855588734,0.990752543856889,1.9650503456083108,2.0600251231889053
YLR183C,0.0,-1.9630463690899238,0.4716389573201563,3.0287669904371617,2.5503865790622413,2.0347714757696873,-0.4050926507456616,-0.9295701476256218,-1.9700765566293603,-1.1051971292415796,-1.3805656232603785,-0.9110755659241867,0.2833045868778887,1.1327225159551835,2.539706491414665,1.4695771433350504,-1.9960263113844205,-1.0188303817725066,-1.8076725144363028,0.9040000532438711,1.6566549400029236,0.6111016099225954,0.2863522758450335
YNR009W,0.0,-0.378083868368768,0.7346733631539496,2.806374569100713,2.8134209848960348,3.707196817741183,2.5017979448628567,1.655392353095534,2.614885944091795,0.8522694564277022,1.789359378181934,-0.3261130652030307,-0.1317329124009554,0.7176850166763394,2.7096314928569774,2.1800705261400655,2.9108642842240977,2.1510946196698053,0.7772899862848532,-0.5110374460349729,1.2416174407240796,1.874136015756389,2.871314776566189
YBR103W,0.0,1.4292710536888364,-0.2653266368460504,-0.7785879316204427,1.8134209848960348,2.3201736946319356,1.7648323506966506,1.655392353095534,0.6148859440917953,1.4797653714795762,1.2043968774607774,0.9958150296843318,2.190195182486407,0.7176850166763394,1.1246689921358213,1.9170361203062711,1.9108642842240975,1.1510946196698055,1.3622524870060093,-0.5110374460349729,1.978583034890286,2.874136015756389,1.8713147765661893
